id,category,type,prompt,difficulty,keywords,length,Unnamed: 0
126,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '교사의 조언으로 인생이 바뀌었던 순간을 작성하시오.',쉬움,"['학교생활', '경험담']",800,
127,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '가장 인상 깊었던 숙소나 풍경을 묘사하시오.',어려움,"['여행', '경험담']",800,
128,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '가장 인상 깊었던 숙소나 풍경을 묘사하시오.',중간,"['여행', '경험담']",600,
129,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음 만난 사람과 친해진 경험을 서술하시오.',중간,"['인간관계', '경험담']",800,
130,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '습관을 바꾸고 성장한 경험을 작성하시오.',어려움,"['도전/자기계발', '경험담']",700,
131,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '사소한 대화가 인생의 전환점이 되었던 순간을 묘사하시오.',어려움,"['인간관계', '경험담']",800,
132,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '이사 과정에서 느낀 감정과 새로운 환경에 적응한 과정을 묘사하시오.',어려움,"['가족', '경험담']",800,
133,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '가족이 위기에 처했을 때 함께 극복한 경험을 적으시오.',어려움,"['가족', '경험담']",600,
134,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '실패를 통해 배운 교훈을 상세히 묘사하시오.',중간,"['도전/자기계발', '경험담']",500,
135,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '자신의 한계를 넘어섰던 순간을 에세이로 작성하시오.',어려움,"['도전/자기계발', '경험담']",600,
136,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '도움을 청한 낯선 사람과의 만남을 서술하시오.',쉬움,"['특별한 순간', '경험담']",600,
137,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '스스로 세운 목표를 달성한 과정과 성취감을 묘사하시오.',중간,"['도전/자기계발', '경험담']",800,
138,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '가족 구성원과 갈등을 겪고 화해한 경험을 서술하시오.',어려움,"['가족', '경험담']",500,
139,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '학창시절 겪은 가장 큰 실패 경험과 그것을 극복한 과정을 서술하시오.',중간,"['학교생활', '경험담']",500,
140,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '여행 중 겪은 불편한 상황을 해결한 경험을 설명하시오.',중간,"['여행', '경험담']",600,
141,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '여행에서 겪은 예상치 못한 해프닝을 서술하시오.',중간,"['여행', '경험담']",800,
142,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '학교 도서관에서의 특별한 경험을 묘사하시오.',중간,"['학교생활', '경험담']",600,
143,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '리더십을 발휘한 경험을 구체적으로 묘사하시오.',어려움,"['도전/자기계발', '경험담']",800,
144,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '학급 친구들과 협력해 문제를 해결했던 경험을 서술하시오.',쉬움,"['학교생활', '경험담']",800,
145,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '학교에서 가장 기억에 남는 수업을 묘사하고 그 이유를 설명하시오.',중간,"['학교생활', '경험담']",700,
146,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음으로 새로운 기술이나 취미를 배우며 겪은 도전을 서술하시오.',어려움,"['도전/자기계발', '경험담']",700,
147,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '가족과 함께한 명절 중 특별히 기억에 남는 순간을 설명하시오.',쉬움,"['가족', '경험담']",800,
148,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '여행 중 만난 사람과의 잊지 못할 만남을 묘사하시오.',쉬움,"['여행', '경험담']",600,
149,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '습관을 바꾸고 성장한 경험을 작성하시오.',어려움,"['도전/자기계발', '경험담']",600,
150,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '누군가에게 도움을 주고 보람을 느꼈던 순간을 적으시오.',어려움,"['인간관계', '경험담']",600,
151,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '비 오는 날 우연히 겪은 특별한 일을 작성하시오.',쉬움,"['특별한 순간', '경험담']",800,
152,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '가족과 함께한 여행 중 가장 기억에 남는 순간을 묘사하시오.',어려움,"['가족', '경험담']",700,
153,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '동료와의 협력으로 문제를 해결한 경험을 적으시오.',쉬움,"['인간관계', '경험담']",700,
154,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '이사 과정에서 느낀 감정과 새로운 환경에 적응한 과정을 묘사하시오.',쉬움,"['가족', '경험담']",600,
155,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '여행 중 겪은 불편한 상황을 해결한 경험을 설명하시오.',어려움,"['여행', '경험담']",500,
156,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '혼자 여행하며 깨달은 점을 에세이로 작성하시오.',중간,"['여행', '경험담']",700,
157,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '어린 시절 꿈을 이루었던 순간을 묘사하시오.',중간,"['특별한 순간', '경험담']",600,
158,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음 만난 사람과 친해진 경험을 서술하시오.',중간,"['인간관계', '경험담']",600,
159,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '학교에서 가장 기억에 남는 수업을 묘사하고 그 이유를 설명하시오.',어려움,"['학교생활', '경험담']",700,
160,에세이,경험담 에세이,"자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '새로운 과목을 처음 배웠을 때의 느낌과 어려움, 극복 과정을 적으시오.'",쉬움,"['학교생활', '경험담']",600,
161,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '두려움을 극복했던 경험을 구체적으로 적으시오.',중간,"['도전/자기계발', '경험담']",500,
162,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '두려움을 극복했던 경험을 구체적으로 적으시오.',어려움,"['도전/자기계발', '경험담']",700,
163,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '갈등을 성장의 기회로 만든 경험을 서술하시오.',어려움,"['인간관계', '경험담']",800,
164,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '목표를 위해 포기하지 않고 노력했던 경험을 적으시오.',중간,"['도전/자기계발', '경험담']",700,
165,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음 만난 사람과 친해진 경험을 서술하시오.',중간,"['인간관계', '경험담']",500,
166,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '선생님이나 멘토와의 대화로 삶이 바뀐 경험을 서술하시오.',어려움,"['인간관계', '경험담']",600,
167,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '작은 성취가 자신감을 불어넣어준 경험을 적으시오.',쉬움,"['도전/자기계발', '경험담']",500,
168,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '처음으로 새로운 기술이나 취미를 배우며 겪은 도전을 서술하시오.',어려움,"['도전/자기계발', '경험담']",800,
169,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '학교에서 가장 기억에 남는 수업을 묘사하고 그 이유를 설명하시오.',쉬움,"['학교생활', '경험담']",800,
170,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '사소한 대화가 인생의 전환점이 되었던 순간을 묘사하시오.',어려움,"['인간관계', '경험담']",800,
